Iteration,Value
1,919.1478803384
2,841.2030442436755
3,921.3092175918395
4,816.0854436766623
5,846.3758739493749
6,843.9050003882737
7,816.9777135024126
8,738.2982763758137
9,716.6811866422721
10,716.6811866422721
11,716.6811866422721
12,716.6811866422721
13,721.4588418037689
14,716.6811866422721
15,697.5262842215668
16,680.743701161153
17,639.2922611892711
18,626.8374729394743
19,606.4515863451182
20,726.1834306237986
21,644.8631036629565
22,631.1439405289937
23,626.8374729394743
24,626.8374729394743
25,626.8374729394743
26,626.8374729394743
27,626.8374729394743
28,665.8820996054412
29,634.5993905305701
30,626.8374729394743
31,626.8374729394743
32,626.8374729394743
33,626.8374729394743
34,626.8374729394743
35,627.4081855694474
36,626.8374729394743
37,626.8374729394743
38,626.8374729394743
39,626.8374729394743
40,634.6131120344969
41,626.8374729394743
42,626.8374729394743
43,626.8374729394743
44,626.8374729394743
45,626.8374729394743
46,626.8374729394743
47,626.8374729394743
48,626.8374729394743
49,643.5961514611848
50,626.8374729394743
51,626.8374729394743
52,626.8374729394743
53,652.5949674843774
54,626.8374729394743
55,626.8374729394743
56,626.8374729394743
57,626.8374729394743
58,626.8374729394743
59,626.8374729394743
60,626.8374729394743
61,626.8374729394743
62,626.8374729394743
63,626.8374729394743
64,626.8374729394743
65,624.9464799665504
66,655.7606224244025
67,601.7890930152747
68,678.9111036541319
69,626.8374729394743
70,626.8374729394743
71,626.8374729394743
72,626.8374729394743
73,626.8374729394743
74,626.8374729394743
75,626.8374729394743
76,626.8374729394743
77,626.8374729394743
78,626.8374729394743
79,626.8374729394743
80,626.8374729394743
81,626.8374729394743
82,632.6101199917275
83,605.9126470811277
84,661.8853878099168
85,626.8374729394743
86,626.8374729394743
87,626.8374729394743
88,655.2805525686799
89,626.8374729394743
90,626.8374729394743
91,626.8374729394743
92,626.8374729394743
93,626.8374729394743
94,626.8374729394743
95,626.8374729394743
96,652.7478000496142
97,626.8374729394743
98,626.8374729394743
99,626.8374729394743
100,626.8374729394743
101,626.8374729394743
102,626.8374729394743
103,626.8374729394743
104,626.8374729394743
105,626.8374729394743
106,626.8374729394743
107,611.960597059149
108,835.0236048398014
109,626.8374729394743
110,626.8374729394743
111,623.9448479383433
112,832.1091671797633
113,720.1352739084359
114,708.8532542569869
115,680.1690559421156
116,664.8177533779046
117,550.0809601184192
118,571.9756106801174
119,550.0809601184192
120,550.0809601184192
121,551.8960226110489
122,550.0809601184192
123,550.0809601184192
124,550.0809601184192
125,550.0809601184192
126,550.0809601184192
127,550.0809601184192
128,550.0809601184192
129,550.0809601184192
130,526.4075134270224
131,632.148115124025
132,564.6489497597262
133,550.0809601184192
134,548.8400014493757
135,632.9677983669935
136,550.0809601184192
137,544.5009000354543
138,542.0191146039059
139,470.1513002719577
140,470.1513002719577
141,470.1513002719577
142,470.1513002719577
143,470.1513002719577
144,470.1513002719577
145,470.1513002719577
146,489.5239171993988
147,470.1513002719577
148,498.7383400905643
149,470.1513002719577
150,470.1513002719577
151,470.1513002719577
152,470.1513002719577
153,470.1513002719577
154,470.1513002719577
155,470.1513002719577
156,470.1513002719577
157,470.1513002719577
158,493.1700146170383
159,470.1513002719577
160,470.1513002719577
161,470.1513002719577
162,496.73019495709514
163,470.1513002719577
164,470.1513002719577
165,470.1513002719577
166,470.1513002719577
167,470.1513002719577
168,470.1513002719577
169,470.1513002719577
170,486.87396878950193
171,470.1513002719577
172,470.1513002719577
173,470.1513002719577
174,470.1513002719577
175,470.1513002719577
176,470.1513002719577
177,470.1513002719577
178,470.1513002719577
179,470.1513002719577
180,470.1513002719577
181,470.1513002719577
182,470.1513002719577
183,470.1513002719577
184,470.1513002719577
185,470.1513002719577
186,494.39503147738395
187,470.1513002719577
188,470.1513002719577
189,484.9876153500547
190,470.1513002719577
191,470.1513002719577
192,470.1513002719577
193,470.1513002719577
194,457.4376429524926
195,429.19138027712535
196,388.23146028229297
197,388.23146028229297
198,388.23146028229297
199,388.23146028229297
200,388.23146028229297
201,388.23146028229297
202,396.1310140996908
203,388.23146028229297
204,388.23146028229297
205,388.23146028229297
206,388.23146028229297
207,388.23146028229297
208,388.23146028229297
209,414.26546116013986
210,388.23146028229297
211,388.23146028229297
212,388.23146028229297
213,388.23146028229297
214,466.67543640683834
215,388.23146028229297
216,388.23146028229297
217,388.23146028229297
218,410.383268976623
219,388.23146028229297
220,388.23146028229297
221,405.8607351387874
222,388.23146028229297
223,388.23146028229297
224,429.1487231448983
225,388.23146028229297
226,388.23146028229297
227,388.23146028229297
228,388.23146028229297
229,388.23146028229297
230,388.23146028229297
231,388.23146028229297
232,388.23146028229297
233,436.31564737456495
234,388.23146028229297
235,388.23146028229297
236,388.23146028229297
237,412.7715671246332
238,388.23146028229297
239,383.4421836430327
240,446.36414418294817
241,394.26125860920456
242,388.23146028229297
243,388.23146028229297
244,388.23146028229297
245,388.23146028229297
246,388.23146028229297
247,412.62709006649357
248,388.23146028229297
249,381.3554215041989
250,536.9687992600743
251,388.23146028229297
252,410.9539775204682
253,388.23146028229297
254,388.23146028229297
255,388.23146028229297
256,388.23146028229297
257,399.7311707267473
258,388.23146028229297
259,390.76922750932965
260,388.23146028229297
261,388.23146028229297
262,388.23146028229297
263,385.83662510724025
264,471.5565711614904
265,388.23146028229297
266,372.99851672639187
267,467.55174900864523
268,388.23146028229297
269,388.23146028229297
270,461.09770529601
271,388.23146028229297
272,372.01012468427433
273,499.67287810989575
274,452.1348299037242
275,388.23146028229297
276,388.23146028229297
277,388.23146028229297
278,424.43999524095153
279,388.23146028229297
280,388.23146028229297
281,405.91397240655124
282,388.23146028229297
283,388.23146028229297
284,388.23146028229297
285,414.0954544020789
286,388.23146028229297
287,388.23146028229297
288,388.23146028229297
289,388.23146028229297
290,388.23146028229297
291,388.23146028229297
292,388.23146028229297
293,388.23146028229297
294,388.23146028229297
295,388.23146028229297
296,388.23146028229297
297,388.23146028229297
298,410.03470466962733
299,388.23146028229297
300,388.23146028229297
301,388.23146028229297
302,388.23146028229297
303,388.23146028229297
304,388.23146028229297
305,388.23146028229297
306,388.23146028229297
307,388.23146028229297
308,388.23146028229297
309,388.23146028229297
310,395.082743066998
311,388.23146028229297
312,388.23146028229297
313,442.79479898044275
314,388.23146028229297
315,388.23146028229297
316,388.23146028229297
317,428.31579596998046
318,393.56616834238605
319,372.0914227218683
320,465.87579697922183
321,388.23146028229297
322,388.23146028229297
323,388.23146028229297
324,388.23146028229297
325,388.23146028229297
326,388.23146028229297
327,388.23146028229297
328,388.23146028229297
329,388.23146028229297
330,388.23146028229297
331,388.23146028229297
332,388.23146028229297
333,388.23146028229297
334,411.3883539463036
335,388.23146028229297
336,388.23146028229297
337,388.23146028229297
338,388.23146028229297
339,388.23146028229297
340,388.23146028229297
341,388.23146028229297
342,388.23146028229297
343,388.23146028229297
344,388.23146028229297
345,388.23146028229297
346,388.23146028229297
347,388.23146028229297
348,388.23146028229297
349,388.23146028229297
350,388.23146028229297
351,410.8742407771867
352,388.23146028229297
353,388.23146028229297
354,388.23146028229297
355,388.23146028229297
356,388.23146028229297
357,388.23146028229297
358,388.23146028229297
359,434.1533540088777
360,444.0114910585411
361,433.29991948951675
362,388.23146028229297
363,388.23146028229297
364,388.23146028229297
365,388.23146028229297
366,388.23146028229297
367,388.23146028229297
368,388.23146028229297
369,388.23146028229297
370,388.23146028229297
371,483.5150800049199
372,388.23146028229297
373,388.23146028229297
374,388.23146028229297
375,388.23146028229297
376,414.81268442005273
377,407.9194256676152
378,388.23146028229297
379,388.23146028229297
380,388.23146028229297
381,388.23146028229297
382,388.23146028229297
383,388.23146028229297
384,388.23146028229297
385,388.23146028229297
386,388.23146028229297
387,388.23146028229297
388,388.23146028229297
389,450.16610684973693
390,388.23146028229297
391,388.23146028229297
392,388.9828179564949
393,388.23146028229297
394,388.23146028229297
395,388.23146028229297
396,388.23146028229297
397,388.23146028229297
398,388.23146028229297
399,388.23146028229297
400,388.23146028229297
401,388.23146028229297
402,388.23146028229297
403,388.23146028229297
404,412.5784435216783
405,388.23146028229297
406,450.4655111107328
407,388.23146028229297
408,388.23146028229297
409,423.5082749634433
410,388.23146028229297
411,484.15876906382266
412,388.23146028229297
413,388.23146028229297
414,388.23146028229297
415,388.23146028229297
416,388.23146028229297
417,388.23146028229297
418,388.23146028229297
419,388.23146028229297
420,388.23146028229297
421,388.23146028229297
422,388.23146028229297
423,388.23146028229297
424,388.23146028229297
425,368.31275059961706
426,487.6947845704707
427,388.23146028229297
428,388.23146028229297
429,388.23146028229297
430,406.51542311940267
431,383.9568528676925
432,396.0605135315222
433,387.1533520355974
434,362.5894081110256
435,362.5894081110256
436,362.5894081110256
437,362.5894081110256
438,362.5894081110256
439,390.59774070872606
440,356.68951064977875
441,454.65587281435666
442,402.47679046430255
443,430.28562245520664
444,362.5894081110256
445,362.5894081110256
446,362.5894081110256
447,362.5894081110256
448,362.5894081110256
449,362.5894081110256
450,358.5233800965217
451,458.4755257289702
452,362.5894081110256
453,362.5894081110256
454,362.5894081110256
455,362.5894081110256
456,362.5894081110256
457,362.5894081110256
458,362.5894081110256
459,362.5894081110256
460,377.10614734081054
461,362.5894081110256
462,362.5894081110256
463,362.5894081110256
464,362.5894081110256
465,371.1031897888009
466,362.5894081110256
467,362.5894081110256
468,362.5894081110256
469,362.5894081110256
470,362.5894081110256
471,379.6462666391355
472,362.5894081110256
473,396.82492818359697
474,362.5894081110256
475,362.5894081110256
476,378.7959045788637
477,384.65657129113737
478,362.5894081110256
479,362.5894081110256
480,408.8074482053231
481,362.5894081110256
482,362.5894081110256
483,362.5894081110256
484,362.5894081110256
485,362.5894081110256
486,362.5894081110256
487,362.5894081110256
488,362.5894081110256
489,362.5894081110256
490,362.5894081110256
491,362.5894081110256
492,379.9807336967659
493,400.12625708229496
494,341.64882182694544
495,609.6865866133362
496,362.5894081110256
497,414.60397522442537
498,362.5894081110256
499,362.5894081110256
500,362.5894081110256
501,381.8905510903154
502,409.19756495930585
503,432.94627834064374
504,362.5894081110256
505,362.5894081110256
506,362.5894081110256
507,362.5894081110256
508,362.5894081110256
509,362.5894081110256
510,362.5894081110256
511,387.98068947990345
512,362.5894081110256
513,411.51124112990846
514,362.5894081110256
515,356.183204418815
516,449.69113089853425
517,362.5894081110256
518,362.5894081110256
519,362.5894081110256
520,362.5894081110256
521,362.5894081110256
522,362.5894081110256
523,362.5894081110256
524,362.5894081110256
525,362.5894081110256
526,362.5894081110256
527,362.5894081110256
528,362.5894081110256
529,362.5894081110256
530,362.5894081110256
531,362.5894081110256
532,362.5894081110256
533,362.5894081110256
534,398.7419229014805
535,362.5894081110256
536,357.8109047420412
537,482.31452785499613
538,362.5894081110256
539,362.5894081110256
540,362.5894081110256
541,362.5894081110256
542,362.5894081110256
543,362.5894081110256
544,362.5894081110256
545,362.5894081110256
546,395.4034484511018
547,362.5894081110256
