Iteration,Value
1,165.28618144552394
2,82.70712849489173
3,16.62347516305146
4,0.0
5,27.89621952095315
6,86.83160316458329
7,29.039784705375343
8,0.7980641287332219
9,99.96274005253882
10,47.17608440553758
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,83.73548152400247
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,2.289896090121681
49,60.39382054852257
50,86.77650778501929
51,70.81456784113065
52,78.4713950111285
53,36.28082400839217
54,49.58452843259723
55,17.371934553123573
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,49.48182858868562
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,50.846390067404926
91,114.0281941932295
92,0.0
93,95.785860831043
94,24.179441387431826
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,27.000997909586534
106,0.0
107,39.689244535341494
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,73.49247925089655
119,0.0
120,60.332720309312855
121,145.79651619714778
122,0.0
123,0.0
124,0.0
125,0.0
126,54.70342840583986
127,48.19893333187485
128,43.45154652297199
129,210.13146593106796
130,192.9095802791938
131,229.3952248034146
132,199.55829273459736
133,0.47942378716150175
134,41.07027206485435
135,1.1368683772161603e-13
136,37.286541813783636
137,1.1368683772161603e-13
138,36.70984857361877
139,27.552605318898806
140,1.1368683772161603e-13
141,1.1368683772161603e-13
142,1.1368683772161603e-13
143,1.1368683772161603e-13
144,1.1368683772161603e-13
145,1.1368683772161603e-13
146,1.1368683772161603e-13
147,1.1368683772161603e-13
148,4.091942968550541
149,1.1368683772161603e-13
150,1.1368683772161603e-13
151,1.1368683772161603e-13
152,38.719308018057305
153,158.83073802302002
154,1.1368683772161603e-13
155,1.1368683772161603e-13
156,1.1368683772161603e-13
157,86.28572286632954
158,1.1368683772161603e-13
159,1.1368683772161603e-13
160,1.1368683772161603e-13
161,5.452344055076997
162,67.16735143640433
163,144.48899102781928
164,106.52598477936388
165,1.1368683772161603e-13
166,1.1368683772161603e-13
167,1.1368683772161603e-13
168,1.1368683772161603e-13
169,1.1368683772161603e-13
170,1.1368683772161603e-13
171,1.1368683772161603e-13
172,1.1368683772161603e-13
173,1.1368683772161603e-13
174,1.1368683772161603e-13
175,1.1368683772161603e-13
176,1.1368683772161603e-13
177,1.1368683772161603e-13
178,39.34813509532211
179,1.1368683772161603e-13
180,1.1368683772161603e-13
181,1.1368683772161603e-13
182,1.1368683772161603e-13
183,1.1368683772161603e-13
184,1.1368683772161603e-13
185,1.1368683772161603e-13
186,1.1368683772161603e-13
187,1.1368683772161603e-13
188,1.1368683772161603e-13
189,1.1368683772161603e-13
190,1.1368683772161603e-13
191,35.5485420532259
192,1.1368683772161603e-13
193,124.39825883602762
194,1.1368683772161603e-13
195,1.1368683772161603e-13
196,132.58089943744713
197,1.1368683772161603e-13
198,1.1368683772161603e-13
199,50.12396424186081
200,1.1368683772161603e-13
201,1.1368683772161603e-13
202,1.1368683772161603e-13
203,123.2529301117344
204,59.48566698025629
205,1.1368683772161603e-13
206,1.1368683772161603e-13
207,23.86917544631102
208,67.85407072390755
209,1.1368683772161603e-13
210,1.1368683772161603e-13
211,1.1368683772161603e-13
212,1.1368683772161603e-13
213,1.1368683772161603e-13
214,1.1368683772161603e-13
215,1.1368683772161603e-13
216,1.1368683772161603e-13
217,1.1368683772161603e-13
218,1.1368683772161603e-13
219,1.1368683772161603e-13
220,39.95883124155649
221,53.96979339668055
222,55.632959636177084
223,13.572095239106455
224,24.16384074989837
225,0.0
226,0.0
227,0.0
228,63.209762837919335
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,40.90922477905672
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,78.63085800229676
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,13.395391750472244
265,0.0
266,0.0
267,0.0
268,0.0
269,39.681109728954354
270,0.0
271,86.9895619131392
272,92.45560195760024
273,0.0
274,0.0
275,0.0
276,0.0
277,39.779880298656494
278,0.0
279,69.59429813170594
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
