Iteration,Value
1,998.4608740277392
2,933.0179872578346
3,765.6346939510247
4,740.0926632735067
5,706.2782237499947
6,775.844174244982
7,723.8479387517607
8,692.4745344783521
9,692.4745344783521
10,692.4745344783521
11,692.4745344783521
12,692.4745344783521
13,701.8798011962651
14,692.4745344783521
15,692.4745344783521
16,692.4745344783521
17,692.4745344783521
18,692.4745344783521
19,692.4745344783521
20,692.4745344783521
21,692.4745344783521
22,692.4745344783521
23,697.2410656290501
24,692.4745344783521
25,692.4745344783521
26,692.4745344783521
27,692.4745344783521
28,692.4745344783521
29,692.4745344783521
30,692.4745344783521
31,692.4745344783521
32,692.4745344783521
33,712.9442080155787
34,692.4745344783521
35,692.4745344783521
36,692.4745344783521
37,692.4745344783521
38,692.4745344783521
39,692.4745344783521
40,692.4745344783521
41,692.4745344783521
42,692.4745344783521
43,692.4745344783521
44,692.4745344783521
45,692.4745344783521
46,731.2355004427898
47,692.4745344783521
48,665.7732473597717
49,713.2140544516168
50,692.4745344783521
51,692.4745344783521
52,692.4745344783521
53,692.4745344783521
54,692.4745344783521
55,692.4745344783521
56,669.1286656716517
57,718.189884919095
58,692.4745344783521
59,692.4745344783521
60,664.7905302182775
61,707.3986153439487
62,692.4745344783521
63,715.7255970264611
64,692.4745344783521
65,692.4745344783521
66,692.4745344783521
67,692.4745344783521
68,692.4745344783521
69,692.4745344783521
70,692.4745344783521
71,692.4745344783521
72,692.4745344783521
73,692.4745344783521
74,692.4745344783521
75,692.4745344783521
76,709.3838911328152
77,747.2246357698556
78,692.4745344783521
79,692.4745344783521
80,692.4745344783521
81,692.4745344783521
82,692.4745344783521
83,700.8843881447056
84,692.4745344783521
85,692.4745344783521
86,714.999516611116
87,678.8887166670803
88,736.3810823484412
89,692.4745344783521
90,692.4745344783521
91,692.4745344783521
92,675.1998388035403
93,706.7109241860046
94,689.4985900634263
95,743.0758094987177
96,692.4745344783521
97,692.4745344783521
98,701.1824788963365
99,692.4745344783521
100,692.4745344783521
101,716.397680456403
102,709.4584130204317
103,692.4745344783521
104,692.4745344783521
105,692.4745344783521
106,692.4745344783521
107,692.4745344783521
108,705.0519663495901
109,692.4745344783521
110,692.4745344783521
111,692.4745344783521
112,692.4745344783521
113,692.4745344783521
114,687.8944218383316
115,731.8754556234671
116,692.4745344783521
117,692.4745344783521
118,692.4745344783521
119,692.4745344783521
120,692.4745344783521
121,692.4745344783521
122,692.4745344783521
123,692.4745344783521
124,692.4745344783521
125,692.4745344783521
126,692.4745344783521
127,692.4745344783521
128,692.4745344783521
129,735.6738817636043
130,692.4745344783521
131,692.4745344783521
132,692.4745344783521
133,692.4745344783521
134,692.4745344783521
135,692.4745344783521
136,715.4368284057331
137,731.6221312734822
138,692.4745344783521
139,692.4745344783521
140,675.0183491706246
141,686.0996655163744
142,701.4016936352768
143,631.2729937819895
144,596.3159034537086
145,596.3159034537086
146,596.3159034537086
147,596.3159034537086
148,596.3159034537086
149,618.1375324342622
150,596.3159034537086
151,596.3159034537086
152,603.8317823495661
153,596.3159034537086
154,593.6415338663884
155,718.653746846998
156,596.3159034537086
157,596.3159034537086
158,596.3159034537086
159,596.3159034537086
160,596.3159034537086
161,596.3159034537086
162,596.3159034537086
163,596.3159034537086
164,596.3159034537086
165,573.676591356804
166,807.3714823155669
167,729.7038607557234
168,701.863913035238
169,740.8647732305899
170,732.5715325099034
171,716.5110002744098
172,731.03077099152
173,712.9152580407703
174,712.9152580407703
175,712.9152580407703
176,712.9152580407703
177,712.9152580407703
178,711.8952507300128
179,700.5164372000083
180,722.3694079077828
181,643.7293410448023
182,597.6053963808235
183,634.1648517331024
184,597.6053963808235
185,594.1648141630657
186,699.1847569117945
187,705.5531176378597
188,709.1408752763203
189,700.1939425435153
190,669.0760332410944
191,603.2250951236263
192,603.2250951236263
193,603.2250951236263
194,603.2250951236263
195,603.2250951236263
196,603.2250951236263
197,603.2250951236263
198,621.0739656029039
199,603.2250951236263
200,603.2250951236263
201,603.2250951236263
202,573.8846758760061
203,709.6726261548382
204,666.2671823836224
205,603.2250951236263
206,603.2250951236263
207,603.2250951236263
208,603.2250951236263
209,639.5598072083422
210,603.2250951236263
211,603.2250951236263
212,623.9794210073092
213,603.2250951236263
214,623.464876936958
215,630.9009773573262
216,603.2250951236263
217,587.6403640163735
218,780.2503083764321
219,695.9975730409526
220,603.2250951236263
221,603.2250951236263
222,637.8176580976759
223,603.2250951236263
224,603.2250951236263
225,603.2250951236263
226,603.2250951236263
227,603.2250951236263
228,603.2250951236263
229,603.2250951236263
230,603.2250951236263
231,603.2250951236263
232,610.9371324404707
233,603.2250951236263
234,654.1113766509015
235,603.2250951236263
236,598.9371761177956
237,695.0424111595119
238,603.2250951236263
239,603.2250951236263
240,603.2250951236263
241,603.2250951236263
242,603.2250951236263
243,603.2250951236263
244,603.2250951236263
245,603.2250951236263
246,603.2250951236263
247,603.2250951236263
248,603.2250951236263
249,618.5495711088437
250,603.2250951236263
251,603.2250951236263
252,603.2250951236263
253,633.6366872845977
254,603.2250951236263
255,603.2250951236263
256,603.2250951236263
257,603.2250951236263
258,603.2250951236263
259,603.2250951236263
260,603.2250951236263
261,603.2250951236263
262,603.2250951236263
263,603.2250951236263
264,603.2250951236263
265,603.2250951236263
266,620.1667696104739
267,603.2250951236263
268,603.2250951236263
269,603.2250951236263
270,603.2250951236263
271,603.2250951236263
272,603.2250951236263
273,603.2250951236263
274,594.8919030475383
275,645.8559977950775
276,603.2250951236263
277,603.2250951236263
278,603.2250951236263
279,603.2250951236263
280,603.2250951236263
281,603.2250951236263
282,603.2250951236263
283,603.2250951236263
284,594.8803155266481
285,838.5044321978796
286,859.291174297128
287,812.7210821821916
288,748.2592644576586
289,738.5438718467365
290,738.2876696718201
291,738.2876696718201
292,741.5826282423341
293,738.2876696718201
294,735.9822131096628
295,782.1063028854185
296,730.5710313171305
297,766.9179476085071
298,748.3414634061594
299,738.2876696718201
300,738.2876696718201
301,738.2876696718201
302,738.2876696718201
303,738.2876696718201
304,738.2876696718201
305,738.2876696718201
306,738.2876696718201
307,738.2876696718201
308,738.2876696718201
309,724.8780681929213
310,770.0970368311471
311,738.2876696718201
312,738.2876696718201
313,738.2876696718201
314,770.9805509324417
315,738.2876696718201
316,738.2876696718201
317,738.2876696718201
318,738.2876696718201
319,738.2876696718201
320,738.2876696718201
321,756.5607778761527
322,738.2876696718201
323,738.2876696718201
324,756.1678767516161
325,738.2876696718201
326,738.2876696718201
327,738.2876696718201
328,738.2876696718201
329,721.9762591056933
330,866.9586348186731
331,738.2876696718201
332,738.2876696718201
333,738.2876696718201
334,738.2876696718201
335,738.2876696718201
336,738.2876696718201
337,738.2876696718201
338,738.2876696718201
339,738.2876696718201
340,726.7987252371511
341,744.1207499130512
342,738.2876696718201
343,738.2876696718201
344,738.2876696718201
345,738.2876696718201
346,738.2876696718201
347,742.1233760158551
348,738.2876696718201
349,752.1486886874069
350,738.2876696718201
351,738.2876696718201
352,733.6411619028252
353,726.6955839138984
354,715.1034981559767
355,715.1034981559767
356,715.1034981559767
357,699.9821330339533
358,759.8754767298404
359,718.5225941359955
360,718.04963646087
361,718.04963646087
362,718.04963646087
363,718.04963646087
364,718.04963646087
365,718.04963646087
366,718.04963646087
367,736.2372284786268
368,759.0503211000666
369,718.04963646087
370,675.871630586511
371,576.7851841218533
372,516.2432759765604
373,542.3979233465133
374,516.2432759765604
375,547.8882061307205
376,516.2432759765604
377,516.2432759765604
378,516.2432759765604
379,556.1800040208536
380,541.0173460978505
381,516.2432759765604
382,516.2432759765604
383,496.18526952246674
384,813.1768246691188
385,574.8267117273645
386,516.2432759765604
387,516.2432759765604
388,516.2432759765604
389,516.2432759765604
390,516.2432759765604
391,516.2432759765604
392,516.2432759765604
393,540.6922611181112
394,516.2432759765604
395,516.2432759765604
396,516.2432759765604
397,516.2432759765604
398,516.2432759765604
399,516.2432759765604
400,534.2865147440207
401,516.2432759765604
402,516.2432759765604
403,516.2432759765604
404,516.2432759765604
405,492.17312474227856
406,564.5081907751235
407,554.7730378308835
408,516.2432759765604
409,516.2432759765604
410,516.2432759765604
411,519.2971651637718
412,516.2432759765604
413,544.5832861973342
414,516.2432759765604
415,516.2432759765604
416,516.2432759765604
417,502.89638387289426
418,642.8205907583891
419,529.8508559329682
420,579.6220259608178
421,516.2432759765604
422,516.2432759765604
423,517.1459930661829
424,555.1966423823065
425,516.2432759765604
426,516.2432759765604
427,516.2432759765604
428,516.2432759765604
429,516.2432759765604
430,516.2432759765604
431,516.2432759765604
432,506.25041125633953
433,625.2021357900542
434,530.9844100641233
435,516.2432759765604
436,588.071111343949
437,516.2432759765604
438,516.2432759765604
439,516.2432759765604
440,540.166864320117
441,516.2432759765604
442,558.4184027496789
443,522.5406332462547
444,516.2432759765604
445,516.2432759765604
446,516.2432759765604
447,516.2432759765604
448,516.2432759765604
449,516.2432759765604
450,516.2432759765604
451,516.2432759765604
452,573.8555332811795
453,516.2432759765604
454,516.2432759765604
455,516.2432759765604
456,516.2432759765604
457,516.2432759765604
458,516.2432759765604
459,516.2432759765604
460,516.2432759765604
461,516.2432759765604
462,516.2432759765604
463,516.2432759765604
464,516.2432759765604
465,516.2432759765604
466,516.2432759765604
