Iteration,Value
1,227.0920153591312
2,195.26016058718253
3,242.15051146697346
4,196.55533550585304
5,113.72580000074628
6,157.92507061792188
7,82.98601833572356
8,142.0205348658733
9,188.65123551835978
10,0.06651321298836642
11,0.16505714924422626
12,0.1426242814295964
13,0.03576477519719115
14,0.01658366345862043
15,0.0008867446183995624
16,0.00014934467119892496
17,2.9613062413570246e-05
18,8.503102488251546e-06
19,1.040312352910539e-06
20,31.275436245832434
21,5.70652648995594e-08
22,8.004590710380347e-09
23,4.706937217952725e-09
24,3.5361554121563254e-10
25,1.4066038782785733e-10
26,4.77326884186381e-11
27,1.47188676458542e-11
28,8.356717251097429e-12
29,2.9197825583636605e-12
30,1.2705489617427257e-12
31,3.5040636720219573e-13
32,9.511723266474241e-14
33,1.0785280415467625e-13
34,1.1368683772161603e-13
35,1.1368683772161603e-13
36,1.1368683772161603e-13
37,1.1368683772161603e-13
38,1.1368683772161603e-13
39,1.0785280415467625e-13
40,1.1368683772161603e-13
41,1.1368683772161603e-13
42,1.0785280415467625e-13
43,1.1368683772161603e-13
44,1.1368683772161603e-13
45,78.3875203576166
46,1.1368683772161603e-13
47,71.00869570956749
48,1.1368683772161603e-13
49,1.1368683772161603e-13
50,60.17220037285225
51,1.1368683772161603e-13
52,1.1368683772161603e-13
53,1.1368683772161603e-13
54,1.1368683772161603e-13
55,1.1368683772161603e-13
56,1.1368683772161603e-13
57,1.1368683772161603e-13
58,184.28745117547476
59,1.1368683772161603e-13
60,1.1368683772161603e-13
61,1.1368683772161603e-13
62,1.1368683772161603e-13
63,1.1368683772161603e-13
64,1.1368683772161603e-13
65,1.1368683772161603e-13
66,1.1368683772161603e-13
67,1.1368683772161603e-13
68,1.1368683772161603e-13
69,1.1368683772161603e-13
70,1.1368683772161603e-13
71,70.20184138437635
72,1.1368683772161603e-13
73,1.1368683772161603e-13
74,1.1368683772161603e-13
75,1.1368683772161603e-13
76,1.1368683772161603e-13
77,1.1368683772161603e-13
78,1.1368683772161603e-13
79,1.1368683772161603e-13
80,1.1368683772161603e-13
81,1.1368683772161603e-13
82,1.1368683772161603e-13
83,59.914676590790556
84,1.1368683772161603e-13
85,1.1368683772161603e-13
86,145.78854003795482
87,1.1368683772161603e-13
88,1.1368683772161603e-13
89,1.1368683772161603e-13
90,1.1368683772161603e-13
91,1.1368683772161603e-13
92,1.1368683772161603e-13
93,1.1368683772161603e-13
94,1.1368683772161603e-13
